LAYER 0.0 2.9 0.0 1.6292134831460674 0.0 2.1977518879400004 0.0
LAYER 1.3 4.7 0.0 2.640449438202247 0.0 2.4846771774199983 0.0
LAYER 3.4 6.0 0.0 3.3707865168539324 0.0 2.7094560000000003 0.0
LAYER 8.0 6.4 0.0 3.5955056179775284 0.0 2.8006098534399992 0.0
LAYER 30.0 6.8 0.0 3.8202247191011236 0.0 2.9036611020799987 0.0
LAYER 42.0 7.7 0.0 4.325842696629214 0.0 3.1779388764199976 0.0
