LAYER 0.0 5.1 0.0 2.8651685393258424 0.0 2.544251436060001 0.0
LAYER 1.0 6.0 0.0 3.3707865168539324 0.0 2.7094560000000003 0.0
LAYER 10.0 6.6 0.0 3.7078651685393256 0.0 2.8506416505600036 0.0
LAYER 18.0 6.8 0.0 3.8202247191011236 0.0 2.9036611020799987 0.0
LAYER 34.0 7.1 0.0 3.98876404494382 0.0 2.988727382060003 0.0
LAYER 43.0 7.8 0.0 4.382022471910112 0.0 3.211805950080004 0.0
